EndDt_DtFin,MjrCmdtyEn_PrdtPrncplAn,CtgryEn_CtgrieAn,NumHd_NmbTetes
1997-12-13T00:00:00-05:00,Mature Chicken,Market Mature Chicken,291936
1997-12-13T00:00:00-05:00,Ducks/Geese,Lambs,3401
1997-12-13T00:00:00-05:00,Ducks/Geese,Sheep,369
1997-12-20T00:00:00-05:00,Turkey,Female,1052
1997-12-20T00:00:00-05:00,Turkey,Male,4074
1997-12-20T00:00:00-05:00,Chicken,Bulls,447
1997-12-20T00:00:00-05:00,Chicken,Cows,12667
1997-12-20T00:00:00-05:00,Chicken,Heifers,14261
1997-12-20T00:00:00-05:00,Chicken,Steers,28427
1997-12-20T00:00:00-05:00,Mature Chicken,Market Mature Chicken,294629
1997-12-20T00:00:00-05:00,Ducks/Geese,Lambs,4038
1997-12-20T00:00:00-05:00,Ducks/Geese,Sheep,594
1997-12-27T00:00:00-05:00,Turkey,Female,763
1997-12-27T00:00:00-05:00,Turkey,Male,2318
1997-12-27T00:00:00-05:00,Chicken,Bulls,177
1997-12-27T00:00:00-05:00,Chicken,Cows,7021
1997-12-27T00:00:00-05:00,Chicken,Heifers,11628
1997-12-27T00:00:00-05:00,Chicken,Steers,16729
1997-12-27T00:00:00-05:00,Mature Chicken,Market Mature Chicken,153976
1997-12-27T00:00:00-05:00,Ducks/Geese,Lambs,1305
1997-12-27T00:00:00-05:00,Ducks/Geese,Sheep,382
1998-01-03T00:00:00-05:00,Turkey,Female,651
1998-01-03T00:00:00-05:00,Turkey,Male,2596
1998-01-03T00:00:00-05:00,Chicken,Bulls,184
1998-01-03T00:00:00-05:00,Chicken,Cows,9065
1998-01-03T00:00:00-05:00,Chicken,Heifers,14340
1998-01-03T00:00:00-05:00,Chicken,Steers,25199
1998-01-03T00:00:00-05:00,Mature Chicken,Market Mature Chicken,194317
1998-01-03T00:00:00-05:00,Ducks/Geese,Lambs,1723
1998-01-03T00:00:00-05:00,Ducks/Geese,Sheep,356
1998-01-10T00:00:00-05:00,Turkey,Female,950
1998-01-10T00:00:00-05:00,Turkey,Male,3451
1998-01-10T00:00:00-05:00,Chicken,Bulls,229
1998-01-10T00:00:00-05:00,Chicken,Cows,12684
1998-01-10T00:00:00-05:00,Chicken,Heifers,16766
1998-01-10T00:00:00-05:00,Chicken,Steers,30161
1998-01-10T00:00:00-05:00,Mature Chicken,Market Mature Chicken,279439
1998-01-10T00:00:00-05:00,Ducks/Geese,Lambs,2141
1998-01-10T00:00:00-05:00,Ducks/Geese,Sheep,250
1998-01-17T00:00:00-05:00,Turkey,Female,914
1998-01-17T00:00:00-05:00,Turkey,Male,4182
1998-01-17T00:00:00-05:00,Chicken,Bulls,249
1998-01-17T00:00:00-05:00,Chicken,Cows,12212
1998-01-17T00:00:00-05:00,Chicken,Heifers,18263
1998-01-17T00:00:00-05:00,Chicken,Steers,29271
1998-01-17T00:00:00-05:00,Mature Chicken,Market Mature Chicken,293955
1998-01-17T00:00:00-05:00,Ducks/Geese,Lambs,2275
1998-01-17T00:00:00-05:00,Ducks/Geese,Sheep,325
1998-01-24T00:00:00-05:00,Turkey,Female,923
1998-01-24T00:00:00-05:00,Turkey,Male,3486
1998-01-24T00:00:00-05:00,Chicken,Bulls,358
1998-01-24T00:00:00-05:00,Chicken,Cows,13876
1998-01-24T00:00:00-05:00,Chicken,Heifers,19685
1998-01-24T00:00:00-05:00,Chicken,Steers,27894
1998-01-24T00:00:00-05:00,Mature Chicken,Market Mature Chicken,290423
1998-01-24T00:00:00-05:00,Ducks/Geese,Lambs,2021
1998-01-24T00:00:00-05:00,Ducks/Geese,Sheep,423
1998-01-31T00:00:00-05:00,Turkey,Female,951
1998-01-31T00:00:00-05:00,Turkey,Male,3604
1998-01-31T00:00:00-05:00,Chicken,Bulls,357
1998-01-31T00:00:00-05:00,Chicken,Cows,13760
1998-01-31T00:00:00-05:00,Chicken,Heifers,22323
1998-01-31T00:00:00-05:00,Chicken,Steers,25046
1998-01-31T00:00:00-05:00,Mature Chicken,Market Mature Chicken,285108
1998-01-31T00:00:00-05:00,Ducks/Geese,Lambs,2311
1998-01-31T00:00:00-05:00,Ducks/Geese,Sheep,602
1998-02-07T00:00:00-05:00,Turkey,Female,831
1998-02-07T00:00:00-05:00,Turkey,Male,3822
1998-02-07T00:00:00-05:00,Chicken,Bulls,344
1998-02-07T00:00:00-05:00,Chicken,Cows,13439
1998-02-07T00:00:00-05:00,Chicken,Heifers,20786
1998-02-07T00:00:00-05:00,Chicken,Steers,27147
1998-02-07T00:00:00-05:00,Mature Chicken,Market Mature Chicken,291525
1998-02-07T00:00:00-05:00,Ducks/Geese,Lambs,2154
1998-02-07T00:00:00-05:00,Ducks/Geese,Sheep,285
1998-02-14T00:00:00-05:00,Turkey,Female,1026
1998-02-14T00:00:00-05:00,Turkey,Male,3748
1998-02-14T00:00:00-05:00,Chicken,Bulls,442
1998-02-14T00:00:00-05:00,Chicken,Cows,11635
1998-02-14T00:00:00-05:00,Chicken,Heifers,18323
1998-02-14T00:00:00-05:00,Chicken,Steers,27072
1998-02-14T00:00:00-05:00,Mature Chicken,Market Mature Chicken,290020
1998-02-14T00:00:00-05:00,Ducks/Geese,Lambs,1833
1998-02-14T00:00:00-05:00,Ducks/Geese,Sheep,286
1998-02-21T00:00:00-05:00,Turkey,Female,1310
1998-02-21T00:00:00-05:00,Turkey,Male,4096
1998-02-21T00:00:00-05:00,Chicken,Bulls,365
1998-02-21T00:00:00-05:00,Chicken,Cows,11114
1998-02-21T00:00:00-05:00,Chicken,Heifers,23241
1998-02-21T00:00:00-05:00,Chicken,Steers,20417
1998-02-21T00:00:00-05:00,Mature Chicken,Market Mature Chicken,284241
1998-02-21T00:00:00-05:00,Ducks/Geese,Lambs,2136
1998-02-21T00:00:00-05:00,Ducks/Geese,Sheep,189
1998-02-28T00:00:00-05:00,Turkey,Female,860
1998-02-28T00:00:00-05:00,Turkey,Male,3640
1998-02-28T00:00:00-05:00,Chicken,Bulls,428
1998-02-28T00:00:00-05:00,Chicken,Cows,11133
1998-02-28T00:00:00-05:00,Chicken,Heifers,21031
1998-02-28T00:00:00-05:00,Chicken,Steers,25044
1998-02-28T00:00:00-05:00,Mature Chicken,Market Mature Chicken,287315
1998-02-28T00:00:00-05:00,Ducks/Geese,Lambs,2265
1998-02-28T00:00:00-05:00,Ducks/Geese,Sheep,228
1998-03-07T00:00:00-05:00,Turkey,Female,951
1998-03-07T00:00:00-05:00,Turkey,Male,4067
1998-03-07T00:00:00-05:00,Chicken,Bulls,397
1998-03-07T00:00:00-05:00,Chicken,Cows,11271
1998-03-07T00:00:00-05:00,Chicken,Heifers,20664
1998-03-07T00:00:00-05:00,Chicken,Steers,23522
1998-03-07T00:00:00-05:00,Mature Chicken,Market Mature Chicken,298589
1998-03-07T00:00:00-05:00,Ducks/Geese,Lambs,2153
1998-03-07T00:00:00-05:00,Ducks/Geese,Sheep,261
1998-03-14T00:00:00-05:00,Turkey,Female,840
1998-03-14T00:00:00-05:00,Turkey,Male,3687
1998-03-14T00:00:00-05:00,Chicken,Bulls,352
1998-03-14T00:00:00-05:00,Chicken,Cows,9550
1998-03-14T00:00:00-05:00,Chicken,Heifers,20520
1998-03-14T00:00:00-05:00,Chicken,Steers,24323
1998-03-14T00:00:00-05:00,Mature Chicken,Market Mature Chicken,283914
1998-03-14T00:00:00-05:00,Ducks/Geese,Lambs,1780
1998-03-14T00:00:00-05:00,Ducks/Geese,Sheep,285
1998-03-21T00:00:00-05:00,Turkey,Female,984
1998-03-21T00:00:00-05:00,Turkey,Male,3898
1998-03-21T00:00:00-05:00,Chicken,Bulls,531
1998-03-21T00:00:00-05:00,Chicken,Cows,10657
1998-03-21T00:00:00-05:00,Chicken,Heifers,20310
1998-03-21T00:00:00-05:00,Chicken,Steers,23099
1998-03-21T00:00:00-05:00,Mature Chicken,Market Mature Chicken,285859
1998-03-21T00:00:00-05:00,Ducks/Geese,Lambs,2625
1998-03-21T00:00:00-05:00,Ducks/Geese,Sheep,299
1998-03-28T00:00:00-05:00,Turkey,Female,893
1998-03-28T00:00:00-05:00,Turkey,Male,3885
1998-03-28T00:00:00-05:00,Chicken,Bulls,458
1998-03-28T00:00:00-05:00,Chicken,Cows,11258
1998-03-28T00:00:00-05:00,Chicken,Heifers,23634
1998-03-28T00:00:00-05:00,Chicken,Steers,23601
1998-03-28T00:00:00-05:00,Mature Chicken,Market Mature Chicken,283110
1998-03-28T00:00:00-05:00,Ducks/Geese,Lambs,2414
1998-03-28T00:00:00-05:00,Ducks/Geese,Sheep,380
1998-04-04T00:00:00-05:00,Turkey,Female,835
1998-04-04T00:00:00-05:00,Turkey,Male,4100
1998-04-04T00:00:00-05:00,Chicken,Bulls,460
1998-04-04T00:00:00-05:00,Chicken,Cows,10071
1998-04-04T00:00:00-05:00,Chicken,Heifers,22890
1998-04-04T00:00:00-05:00,Chicken,Steers,24771
1998-04-04T00:00:00-05:00,Mature Chicken,Market Mature Chicken,302606
1998-04-04T00:00:00-05:00,Ducks/Geese,Lambs,5150
1998-04-04T00:00:00-05:00,Ducks/Geese,Sheep,358
1998-04-11T00:00:00-05:00,Turkey,Female,1039
1998-04-11T00:00:00-05:00,Turkey,Male,4371
1998-04-11T00:00:00-05:00,Chicken,Bulls,413
1998-04-11T00:00:00-05:00,Chicken,Cows,9572
1998-04-11T00:00:00-05:00,Chicken,Heifers,18104
1998-04-11T00:00:00-05:00,Chicken,Steers,21413
1998-04-11T00:00:00-05:00,Mature Chicken,Market Mature Chicken,276739
1998-04-11T00:00:00-05:00,Ducks/Geese,Lambs,5176
1998-04-11T00:00:00-05:00,Ducks/Geese,Sheep,377
1998-04-18T00:00:00-05:00,Turkey,Female,857
1998-04-18T00:00:00-05:00,Turkey,Male,4312
1998-04-18T00:00:00-05:00,Chicken,Bulls,388
1998-04-18T00:00:00-05:00,Chicken,Cows,10705
1998-04-18T00:00:00-05:00,Chicken,Heifers,19405
1998-04-18T00:00:00-05:00,Chicken,Steers,30843
1998-04-18T00:00:00-05:00,Mature Chicken,Market Mature Chicken,282230
1998-04-18T00:00:00-05:00,Ducks/Geese,Lambs,3649
1998-04-18T00:00:00-05:00,Ducks/Geese,Sheep,305
1998-04-25T00:00:00-05:00,Turkey,Female,931
1998-04-25T00:00:00-05:00,Turkey,Male,4161
1998-04-25T00:00:00-05:00,Chicken,Bulls,495
1998-04-25T00:00:00-05:00,Chicken,Cows,10920
1998-04-25T00:00:00-05:00,Chicken,Heifers,14514
1998-04-25T00:00:00-05:00,Chicken,Steers,35673
1998-04-25T00:00:00-05:00,Mature Chicken,Market Mature Chicken,296570
1998-04-25T00:00:00-05:00,Ducks/Geese,Lambs,2043
1998-04-25T00:00:00-05:00,Ducks/Geese,Sheep,258
1998-05-02T00:00:00-05:00,Turkey,Female,790
1998-05-02T00:00:00-05:00,Turkey,Male,4091
1998-05-02T00:00:00-05:00,Chicken,Bulls,475
1998-05-02T00:00:00-05:00,Chicken,Cows,10757
1998-05-02T00:00:00-05:00,Chicken,Heifers,18868
1998-05-02T00:00:00-05:00,Chicken,Steers,36284
1998-05-02T00:00:00-05:00,Mature Chicken,Market Mature Chicken,286108
1998-05-02T00:00:00-05:00,Ducks/Geese,Lambs,2239
1998-05-02T00:00:00-05:00,Ducks/Geese,Sheep,373
1998-05-09T00:00:00-05:00,Turkey,Female,834
1998-05-09T00:00:00-05:00,Turkey,Male,3794
1998-05-09T00:00:00-05:00,Chicken,Bulls,497
1998-05-09T00:00:00-05:00,Chicken,Cows,10684
1998-05-09T00:00:00-05:00,Chicken,Heifers,22251
1998-05-09T00:00:00-05:00,Chicken,Steers,34264
1998-05-09T00:00:00-05:00,Mature Chicken,Market Mature Chicken,273820
1998-05-09T00:00:00-05:00,Ducks/Geese,Lambs,1920
1998-05-09T00:00:00-05:00,Ducks/Geese,Sheep,306
1998-05-16T00:00:00-05:00,Turkey,Female,842
1998-05-16T00:00:00-05:00,Turkey,Male,3827
1998-05-16T00:00:00-05:00,Chicken,Bulls,482
1998-05-16T00:00:00-05:00,Chicken,Cows,9931
1998-05-16T00:00:00-05:00,Chicken,Heifers,15156
1998-05-16T00:00:00-05:00,Chicken,Steers,33664
1998-05-16T00:00:00-05:00,Mature Chicken,Market Mature Chicken,276128
1998-05-16T00:00:00-05:00,Ducks/Geese,Lambs,2197
1998-05-16T00:00:00-05:00,Ducks/Geese,Sheep,438
1998-05-23T00:00:00-05:00,Turkey,Female,757
1998-05-23T00:00:00-05:00,Turkey,Male,3296
1998-05-23T00:00:00-05:00,Chicken,Bulls,395
1998-05-23T00:00:00-05:00,Chicken,Cows,8781
1998-05-23T00:00:00-05:00,Chicken,Heifers,13967
1998-05-23T00:00:00-05:00,Chicken,Steers,31545
1998-05-23T00:00:00-05:00,Mature Chicken,Market Mature Chicken,237110
1998-05-23T00:00:00-05:00,Ducks/Geese,Lambs,1969
1998-05-23T00:00:00-05:00,Ducks/Geese,Sheep,514
1998-05-30T00:00:00-05:00,Turkey,Female,858
1998-05-30T00:00:00-05:00,Turkey,Male,3765
1998-05-30T00:00:00-05:00,Chicken,Bulls,521
1998-05-30T00:00:00-05:00,Chicken,Cows,10416
1998-05-30T00:00:00-05:00,Chicken,Heifers,16103
1998-05-30T00:00:00-05:00,Chicken,Steers,38408
1998-05-30T00:00:00-05:00,Mature Chicken,Market Mature Chicken,275322
1998-05-30T00:00:00-05:00,Ducks/Geese,Lambs,2081
1998-05-30T00:00:00-05:00,Ducks/Geese,Sheep,343
1998-06-06T00:00:00-05:00,Turkey,Female,781
1998-06-06T00:00:00-05:00,Turkey,Male,3795
1998-06-06T00:00:00-05:00,Turkey,Bulls,685
1998-06-06T00:00:00-05:00,Turkey,Cows,10265
1998-06-06T00:00:00-05:00,Turkey,Heifers,15738
1998-06-06T00:00:00-05:00,Turkey,Steers,36358
1998-06-06T00:00:00-05:00,Mature Chicken,Market Mature Chicken,275112
1998-06-06T00:00:00-05:00,Ducks/Geese,Lambs,1846
1998-06-06T00:00:00-05:00,Ducks/Geese,Sheep,315
1998-06-13T00:00:00-05:00,Turkey,Female,922
1998-06-13T00:00:00-05:00,Turkey,Male,4004
1998-06-13T00:00:00-05:00,Turkey,Bulls,419
1998-06-13T00:00:00-05:00,Turkey,Cows,10257
1998-06-13T00:00:00-05:00,Turkey,Heifers,15389
1998-06-13T00:00:00-05:00,Turkey,Steers,38159
1998-06-13T00:00:00-05:00,Mature Chicken,Market Mature Chicken,276283
1998-06-13T00:00:00-05:00,Ducks/Geese,Lambs,1840
1998-06-13T00:00:00-05:00,Ducks/Geese,Sheep,600
1998-06-20T00:00:00-05:00,Turkey,Female,771
1998-06-20T00:00:00-05:00,Turkey,Male,3688
1998-06-20T00:00:00-05:00,Turkey,Bulls,421
1998-06-20T00:00:00-05:00,Turkey,Cows,9745
1998-06-20T00:00:00-05:00,Turkey,Heifers,16113
1998-06-20T00:00:00-05:00,Turkey,Steers,35361
1998-06-20T00:00:00-05:00,Mature Chicken,Market Mature Chicken,283444
1998-06-20T00:00:00-05:00,Ducks/Geese,Lambs,2156
1998-06-20T00:00:00-05:00,Ducks/Geese,Sheep,338
1998-06-27T00:00:00-05:00,Turkey,Female,648
1998-06-27T00:00:00-05:00,Turkey,Male,3589
1998-06-27T00:00:00-05:00,Turkey,Bulls,394
1998-06-27T00:00:00-05:00,Turkey,Cows,8941
1998-06-27T00:00:00-05:00,Turkey,Heifers,17673
1998-06-27T00:00:00-05:00,Turkey,Steers,35484
1998-06-27T00:00:00-05:00,Mature Chicken,Market Mature Chicken,261004
1998-06-27T00:00:00-05:00,Ducks/Geese,Lambs,2083
1998-06-27T00:00:00-05:00,Ducks/Geese,Sheep,391
1998-07-04T00:00:00-05:00,Turkey,Female,594
1998-07-04T00:00:00-05:00,Turkey,Male,3145
1998-07-04T00:00:00-05:00,Chicken,Bulls,313
1998-07-04T00:00:00-05:00,Chicken,Cows,6855
1998-07-04T00:00:00-05:00,Chicken,Heifers,14268
1998-07-04T00:00:00-05:00,Chicken,Steers,29161
1998-07-04T00:00:00-05:00,Mature Chicken,Market Mature Chicken,238164
1998-07-04T00:00:00-05:00,Ducks/Geese,Lambs,2248
1998-07-04T00:00:00-05:00,Ducks/Geese,Sheep,285
1998-07-11T00:00:00-05:00,Turkey,Female,615
1998-07-11T00:00:00-05:00,Turkey,Male,3901
1998-07-11T00:00:00-05:00,Chicken,Bulls,392
1998-07-11T00:00:00-05:00,Chicken,Cows,8712
1998-07-11T00:00:00-05:00,Chicken,Heifers,15665
1998-07-11T00:00:00-05:00,Chicken,Steers,36726
1998-07-11T00:00:00-05:00,Mature Chicken,Market Mature Chicken,290565
1998-07-11T00:00:00-05:00,Ducks/Geese,Lambs,2270
1998-07-11T00:00:00-05:00,Ducks/Geese,Sheep,268
1998-07-18T00:00:00-05:00,Turkey,Female,702
1998-07-18T00:00:00-05:00,Turkey,Male,3926
1998-07-18T00:00:00-05:00,Chicken,Bulls,443
1998-07-18T00:00:00-05:00,Chicken,Cows,7817
1998-07-18T00:00:00-05:00,Chicken,Heifers,17148
1998-07-18T00:00:00-05:00,Chicken,Steers,36452
1998-07-18T00:00:00-05:00,Mature Chicken,Market Mature Chicken,286688
1998-07-18T00:00:00-05:00,Ducks/Geese,Lambs,2159
1998-07-18T00:00:00-05:00,Ducks/Geese,Sheep,250
1998-07-25T00:00:00-05:00,Turkey,Female,659
1998-07-25T00:00:00-05:00,Turkey,Male,3938
1998-07-25T00:00:00-05:00,Chicken,Bulls,557
1998-07-25T00:00:00-05:00,Chicken,Cows,8033
1998-07-25T00:00:00-05:00,Chicken,Heifers,18655
1998-07-25T00:00:00-05:00,Chicken,Steers,36294
1998-07-25T00:00:00-05:00,Mature Chicken,Market Mature Chicken,294559
1998-07-25T00:00:00-05:00,Ducks/Geese,Lambs,2408
1998-07-25T00:00:00-05:00,Ducks/Geese,Sheep,350
1998-08-01T00:00:00-05:00,Turkey,Female,748
1998-08-01T00:00:00-05:00,Turkey,Male,3921
1998-08-01T00:00:00-05:00,Chicken,Bulls,494
1998-08-01T00:00:00-05:00,Chicken,Cows,7592
1998-08-01T00:00:00-05:00,Chicken,Heifers,20036
1998-08-01T00:00:00-05:00,Chicken,Steers,31231
1998-08-01T00:00:00-05:00,Mature Chicken,Market Mature Chicken,297496
1998-08-01T00:00:00-05:00,Ducks/Geese,Lambs,2263
1998-08-01T00:00:00-05:00,Ducks/Geese,Sheep,357
1998-08-08T00:00:00-05:00,Turkey,Female,772
1998-08-08T00:00:00-05:00,Turkey,Male,3591
1998-08-08T00:00:00-05:00,Chicken,Bulls,517
1998-08-08T00:00:00-05:00,Chicken,Cows,7310
1998-08-08T00:00:00-05:00,Chicken,Heifers,16401
1998-08-08T00:00:00-05:00,Chicken,Steers,30349
1998-08-08T00:00:00-05:00,Mature Chicken,Market Mature Chicken,279788
1998-08-08T00:00:00-05:00,Ducks/Geese,Lambs,2300
1998-08-08T00:00:00-05:00,Ducks/Geese,Sheep,259
1998-08-15T00:00:00-05:00,Turkey,Female,625
1998-08-15T00:00:00-05:00,Turkey,Male,3946
1998-08-15T00:00:00-05:00,Chicken,Bulls,597
1998-08-15T00:00:00-05:00,Chicken,Cows,8537
1998-08-15T00:00:00-05:00,Chicken,Heifers,18765
1998-08-15T00:00:00-05:00,Chicken,Steers,36043
1998-08-15T00:00:00-05:00,Mature Chicken,Market Mature Chicken,299222
1998-08-15T00:00:00-05:00,Ducks/Geese,Lambs,2322
1998-08-15T00:00:00-05:00,Ducks/Geese,Sheep,259
1998-08-22T00:00:00-05:00,Turkey,Female,627
1998-08-22T00:00:00-05:00,Turkey,Male,4040
1998-08-22T00:00:00-05:00,Chicken,Bulls,779
1998-08-22T00:00:00-05:00,Chicken,Cows,9014
1998-08-22T00:00:00-05:00,Chicken,Heifers,20498
1998-08-22T00:00:00-05:00,Chicken,Steers,33359
1998-08-22T00:00:00-05:00,Mature Chicken,Market Mature Chicken,310789
1998-08-22T00:00:00-05:00,Ducks/Geese,Lambs,2340
1998-08-22T00:00:00-05:00,Ducks/Geese,Sheep,316
1998-08-29T00:00:00-05:00,Turkey,Female,654
1998-08-29T00:00:00-05:00,Turkey,Male,4289
1998-08-29T00:00:00-05:00,Chicken,Bulls,535
1998-08-29T00:00:00-05:00,Chicken,Cows,9183
1998-08-29T00:00:00-05:00,Chicken,Heifers,18863
1998-08-29T00:00:00-05:00,Chicken,Steers,32457
1998-08-29T00:00:00-05:00,Mature Chicken,Market Mature Chicken,319339
1998-08-29T00:00:00-05:00,Ducks/Geese,Lambs,2330
1998-08-29T00:00:00-05:00,Ducks/Geese,Sheep,417
1998-09-05T00:00:00-05:00,Turkey,Female,682
1998-09-05T00:00:00-05:00,Turkey,Male,4491
1998-09-05T00:00:00-05:00,Chicken,Bulls,481
1998-09-05T00:00:00-05:00,Chicken,Cows,9629
1998-09-05T00:00:00-05:00,Chicken,Heifers,21889
1998-09-05T00:00:00-05:00,Chicken,Steers,28245
1998-09-05T00:00:00-05:00,Mature Chicken,Market Mature Chicken,321530
1998-09-05T00:00:00-05:00,Ducks/Geese,Lambs,2423
1998-09-05T00:00:00-05:00,Ducks/Geese,Sheep,255
1998-09-12T00:00:00-05:00,Turkey,Female,685
1998-09-12T00:00:00-05:00,Turkey,Male,3840
1998-09-12T00:00:00-05:00,Chicken,Bulls,387
1998-09-12T00:00:00-05:00,Chicken,Cows,8448
1998-09-12T00:00:00-05:00,Chicken,Heifers,20546
1998-09-12T00:00:00-05:00,Chicken,Steers,25084
1998-09-12T00:00:00-05:00,Mature Chicken,Market Mature Chicken,275039
1998-09-12T00:00:00-05:00,Ducks/Geese,Lambs,1938
1998-09-12T00:00:00-05:00,Ducks/Geese,Sheep,295
1998-09-19T00:00:00-05:00,Turkey,Female,694
1998-09-19T00:00:00-05:00,Turkey,Male,4286
1998-09-19T00:00:00-05:00,Chicken,Bulls,500
1998-09-19T00:00:00-05:00,Chicken,Cows,9652
1998-09-19T00:00:00-05:00,Chicken,Heifers,26129
1998-09-19T00:00:00-05:00,Chicken,Steers,29305
1998-09-19T00:00:00-05:00,Mature Chicken,Market Mature Chicken,335490
1998-09-19T00:00:00-05:00,Ducks/Geese,Lambs,2131
1998-09-19T00:00:00-05:00,Ducks/Geese,Sheep,248
1998-09-26T00:00:00-05:00,Turkey,Female,718
1998-09-26T00:00:00-05:00,Turkey,Male,4244
1998-09-26T00:00:00-05:00,Chicken,Bulls,484
1998-09-26T00:00:00-05:00,Chicken,Cows,9449
1998-09-26T00:00:00-05:00,Chicken,Heifers,24354
1998-09-26T00:00:00-05:00,Chicken,Steers,26251
1998-09-26T00:00:00-05:00,Mature Chicken,Market Mature Chicken,333354
1998-09-26T00:00:00-05:00,Ducks/Geese,Lambs,1972
1998-09-26T00:00:00-05:00,Ducks/Geese,Sheep,217
1998-10-03T00:00:00-05:00,Turkey,Female,745
1998-10-03T00:00:00-05:00,Turkey,Male,4411
1998-10-03T00:00:00-05:00,Chicken,Bulls,545
1998-10-03T00:00:00-05:00,Chicken,Cows,9701
1998-10-03T00:00:00-05:00,Chicken,Heifers,22534
1998-10-03T00:00:00-05:00,Chicken,Steers,27480
1998-10-03T00:00:00-05:00,Mature Chicken,Market Mature Chicken,331163
1998-10-03T00:00:00-05:00,Ducks/Geese,Lambs,1930
1998-10-03T00:00:00-05:00,Ducks/Geese,Sheep,267
1998-10-10T00:00:00-05:00,Turkey,Female,675
1998-10-10T00:00:00-05:00,Turkey,Male,4785
1998-10-10T00:00:00-05:00,Chicken,Bulls,493
1998-10-10T00:00:00-05:00,Chicken,Cows,9841
1998-10-10T00:00:00-05:00,Chicken,Heifers,23186
1998-10-10T00:00:00-05:00,Chicken,Steers,25739
1998-10-10T00:00:00-05:00,Mature Chicken,Market Mature Chicken,333388
1998-10-10T00:00:00-05:00,Ducks/Geese,Lambs,2470
1998-10-10T00:00:00-05:00,Ducks/Geese,Sheep,256
1998-10-17T00:00:00-05:00,Turkey,Female,466
1998-10-17T00:00:00-05:00,Turkey,Male,3450
1998-10-17T00:00:00-05:00,Chicken,Bulls,416
1998-10-17T00:00:00-05:00,Chicken,Cows,8335
1998-10-17T00:00:00-05:00,Chicken,Heifers,21774
1998-10-17T00:00:00-05:00,Chicken,Steers,25026
1998-10-17T00:00:00-05:00,Mature Chicken,Market Mature Chicken,290796
1998-10-17T00:00:00-05:00,Ducks/Geese,Lambs,1855
1998-10-17T00:00:00-05:00,Ducks/Geese,Sheep,274
1998-10-24T00:00:00-05:00,Turkey,Female,682
1998-10-24T00:00:00-05:00,Turkey,Male,4640
1998-10-24T00:00:00-05:00,Chicken,Bulls,479
1998-10-24T00:00:00-05:00,Chicken,Cows,9792
1998-10-24T00:00:00-05:00,Chicken,Heifers,24803
1998-10-24T00:00:00-05:00,Chicken,Steers,26772
1998-10-24T00:00:00-05:00,Mature Chicken,Market Mature Chicken,350365
1998-10-24T00:00:00-05:00,Ducks/Geese,Lambs,1936
1998-10-24T00:00:00-05:00,Ducks/Geese,Sheep,247
1998-10-31T00:00:00-05:00,Turkey,Female,546
1998-10-31T00:00:00-05:00,Turkey,Male,4310
1998-10-31T00:00:00-05:00,Chicken,Bulls,635
1998-10-31T00:00:00-05:00,Chicken,Cows,11794
1998-10-31T00:00:00-05:00,Chicken,Heifers,20724
1998-10-31T00:00:00-05:00,Chicken,Steers,27584
1998-10-31T00:00:00-05:00,Mature Chicken,Market Mature Chicken,350585
1998-10-31T00:00:00-05:00,Ducks/Geese,Lambs,1755
1998-10-31T00:00:00-05:00,Ducks/Geese,Sheep,423
1998-11-07T00:00:00-05:00,Turkey,Female,684
1998-11-07T00:00:00-05:00,Turkey,Male,4689
1998-11-07T00:00:00-05:00,Chicken,Bulls,445
1998-11-07T00:00:00-05:00,Chicken,Cows,12343
1998-11-07T00:00:00-05:00,Chicken,Heifers,26146
1998-11-07T00:00:00-05:00,Chicken,Steers,25848
1998-11-07T00:00:00-05:00,Mature Chicken,Market Mature Chicken,342707
1998-11-07T00:00:00-05:00,Ducks/Geese,Lambs,1996
1998-11-07T00:00:00-05:00,Ducks/Geese,Sheep,110
1998-11-14T00:00:00-05:00,Turkey,Female,665
1998-11-14T00:00:00-05:00,Turkey,Male,4343
1998-11-14T00:00:00-05:00,Chicken,Bulls,575
1998-11-14T00:00:00-05:00,Chicken,Cows,10722
1998-11-14T00:00:00-05:00,Chicken,Heifers,26386
1998-11-14T00:00:00-05:00,Chicken,Steers,24430
1998-11-14T00:00:00-05:00,Mature Chicken,Market Mature Chicken,326343
1998-11-14T00:00:00-05:00,Ducks/Geese,Lambs,2293
1998-11-14T00:00:00-05:00,Ducks/Geese,Sheep,248
1998-11-21T00:00:00-05:00,Turkey,Female,549
1998-11-21T00:00:00-05:00,Turkey,Male,3349
1998-11-21T00:00:00-05:00,Chicken,Bulls,513
1998-11-21T00:00:00-05:00,Chicken,Cows,10747
1998-11-21T00:00:00-05:00,Chicken,Heifers,24879
1998-11-21T00:00:00-05:00,Chicken,Steers,25853
1998-11-21T00:00:00-05:00,Mature Chicken,Market Mature Chicken,349014
1998-11-21T00:00:00-05:00,Ducks/Geese,Lambs,1845
1998-11-21T00:00:00-05:00,Ducks/Geese,Sheep,254
1998-11-28T00:00:00-05:00,Turkey,Female,634
1998-11-28T00:00:00-05:00,Turkey,Male,4502
1998-11-28T00:00:00-05:00,Chicken,Bulls,528
1998-11-28T00:00:00-05:00,Chicken,Cows,11966
1998-11-28T00:00:00-05:00,Chicken,Heifers,22180
1998-11-28T00:00:00-05:00,Chicken,Steers,27622
1998-11-28T00:00:00-05:00,Mature Chicken,Market Mature Chicken,354219
1998-11-28T00:00:00-05:00,Ducks/Geese,Lambs,2185
